ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Loan,Graphemes,Profile,Word_ID,original_script,comment_on_word_form,Borrowed,Borrowed_score,comment_on_borrowed,borrowed_base,loan_history,Analyzability,gloss,Simplicity_score,reference,relative_frequency,numeric_frequency,Age,Age_score,integration,salience,effect,register,contact_situation,calqued,grammatical_info,colonial_word,etymological_note,lexical_stratum,word_source
Dutch-17-63-1,6690,Dutch,17-63,hoeveel,hoeveel,h uː v eː l,,12,false,^hoeveel$,Dutch,72181920745715658,,,5. no evidence for borrowing,0.0,,,,analyzable compound,hoe-veel [how-much],0.5,WNT,,,1282-1287,1.0,,,,,,,function word,,,,
Dutch-17-64-1,6691,Dutch,17-64,wat,wat,ʋ ɑ t,,12,false,^wat$,Dutch,72181920963260170,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,function word,,,,
Dutch-17-65-1,6692,Dutch,17-65,wanneer,wanneer,ʋ ɑ n eː r,,12,false,^wanneer$,Dutch,72181920909494469,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1321,1.0,,,,,,,function word,,,,
Dutch-17-66-1,6693,Dutch,17-66,waar (2),waar,ʋ aː r,,12,false,^waar$,Dutch,72181920928722574,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1237,1.0,,,,,,,function word,,,,
Dutch-17-67-1,6694,Dutch,17-67,welke,welke,ʋ ɛ l k ə,,12,false,^welke$,Dutch,7218192059557577,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,WNT,,,1251-1300,1.0,,,,,,,function word,,,,
Dutch-17-68-1,6695,Dutch,17-68,wie,wie,ʋ iː,,12,false,^wie$,Dutch,72181920515777479,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,function word,,,,
Dutch-17-69-1,6696,Dutch,17-69,waarom,waarom,ʋ aː r ɔ m,,12,false,^waarom$,Dutch,72181920557469061,,,5. no evidence for borrowing,0.0,,,,analyzable compound,waar-om [[where-about],0.5,WNT,,,1240,1.0,,,,,,,function word,,,,
Dutch-18-11-1,6697,Dutch,18-11,stem,stem,s t ɛ m,,12,false,^stem$,Dutch,72181920131355501,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-18-12-1,6698,Dutch,18-12,zingen,zingen,z ɪ ŋ ə,,12,false,^zingen$,Dutch,72181920427725918,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,zing-en [?-INF],0.75,EWB 1997,,,0901-1000,1.0,,,,,,,verb,,,,
Dutch-18-13-1,6699,Dutch,18-13,schreeuwen,schreeuwen,s x r eː ʋ ə,,12,false,^schreeuwen$,Dutch,72181920886052612,,,5. no evidence for borrowing,0.0,,,,analyzable derived,schreeuw-en [shout-INF],0.5,EWB 1997,,,1479,1.0,,,,,,,verb,,,,
Dutch-18-15-1,6700,Dutch,18-15,fluisteren,fluisteren,f l œy s t ə r ə,,12,false,^fluisteren$,Dutch,72181920463290506,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,fluist-eren [?-FREQUENTATIVE],0.75,EWB 1997,,,1640,0.9,,,,,,,verb,,,,
Dutch-18-16-1,6701,Dutch,18-16,mompelen,mompelen,m ɔ m p ə l ə,,12,false,^mompelen$,Dutch,72181920244324498,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,momp-elen [?-FREQUENTATIVE],0.75,EWB 1997,,,1477,1.0,,,,,,,verb,,,,
Dutch-18-17-1,6702,Dutch,18-17,fluiten,fluiten,f l œy t ə,,12,false,^fluiten$,Dutch,72181920990280550,,,5. no evidence for borrowing,0.0,fluit is loaned,yes,,analyzable derived,fluit-en [flute-INF],0.5,WNT,,,1501,0.9,,,,,,,verb,,,,
Dutch-18-18-1,6703,Dutch,18-18,krijsen,krijsen,k r ɛi s ə,,12,false,^krijsen$,Dutch,72181920937441975,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,krijs-en [?-INF],0.75,EWB 1997,,,1287,1.0,,,,,,,verb,,,,
Dutch-18-18-2,6704,Dutch,18-18,schreeuwen,schreeuwen,s x r eː ʋ ə,,12,false,^schreeuwen$,Dutch,72181920886052612,,,5. no evidence for borrowing,0.0,,,,analyzable derived,schreeuw-en [shout-INF],0.5,EWB 1997,,,1479,1.0,,,,,,,verb,,,,
Dutch-18-19-1,6705,Dutch,18-19,huilen,huilen,h œy l ə,,12,false,^huilen$,Dutch,72181920315666043,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,huil-en [?-INF],0.75,EWB 1997,,,1287,1.0,,,,,,,verb,,,,
Dutch-18-21-1,6706,Dutch,18-21,spreken,spreken,s p r eː k ə,,12,false,^spreken$,Dutch,72181920496281035,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,sprek-en [?-INF],0.75,EWB 1997,,,0901-1000,1.0,,,,,,,verb,,,,
Dutch-18-211-1,6707,Dutch,18-211,stamelen,stamelen,s t aː m ə l ə,,12,false,^stamelen$,Dutch,72181920967931590,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,stam-elen [?-FREQUENTATIVE],0.75,EWB 1997,,,1240,1.0,,,,,,,verb,,,,
Dutch-18-211-2,6708,Dutch,18-211,stotteren,stotteren,s t ɔ t ə r ə,,12,true,^stotteren$,Dutch,72181920569813704,,,1. clearly borrowed,1.0,,,,semi-analyzable,stott-eren [?-FREQUENTATIVE],0.75,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1781,0.9,1. Highly integrated,present in pre-contact environment,Coexistence,,High German influence [12],,verb,,,,
Dutch-18-22-1,6709,Dutch,18-22,zeggen,zeggen,z ɛ ɣ ə,,12,false,^zeggen$,Dutch,72181920698917615,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,zegg-en [?-INF],0.75,EWB 1997,,,1260-1270,1.0,,,,,,,verb,,,,
Dutch-18-221-1,6710,Dutch,18-221,vertellen,vertellen,v ə r t ɛ l ə,,12,false,^vertellen$,Dutch,72181920621020901,,,5. no evidence for borrowing,0.0,,,,analyzable derived,ver-tell-en [TR-count-INF],0.5,WNT,,,1240,1.0,,,,,,,verb,,,,
Dutch-18-222-1,6711,Dutch,18-222,toespraak,toespraak,t uː s p r aː k,,12,false,^toespraak$,Dutch,72181920297266079,,,5. no evidence for borrowing,0.0,,,,analyzable derived,toe-spraak [to-speak-VERBAL ABSTRACT],0.5,WNT,,,1240,1.0,,,,,,,noun,,,,
Dutch-18-23-1,6712,Dutch,18-23,zwijgen,zwijgen,z ʋ ɛi ɣ ə,,12,false,^zwijgen$,Dutch,72181920952407561,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,zwijg-en [?-INF],0.75,EWB 1997,,,1236,1.0,,,,,,,verb,,,,
Dutch-18-24-1,6713,Dutch,18-24,taal,taal,t aː l,,12,false,^taal$,Dutch,72181920852433297,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1220-1240,1.0,,,,,,,noun,,,,
Dutch-18-26-1,6714,Dutch,18-26,woord,woord,ʋ oː r t,,12,false,^woord$,Dutch,72181920149730652,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0776-800,1.0,,,,,,,noun,,,,
Dutch-18-28-1,6715,Dutch,18-28,naam,naam,n aː m,,12,false,^naam$,Dutch,72181920351368662,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1236,1.0,,,,,,,noun,,,,
Dutch-18-31-1,6716,Dutch,18-31,vragen,vragen,v r aː ɣ ə,,12,false,^vragen$,Dutch,72181920148859230,,,5. no evidence for borrowing,0.0,,,,analyzable derived,vrag-en [question-INF],0.5,EWB 1997,,,1100,1.0,,,,,,,verb,,,,
Dutch-18-32-1,6717,Dutch,18-32,antwoorden,antwoorden,ɑ n t ʋ oː r d ə,,12,false,^antwoorden$,Dutch,72181920515202722,,,5. no evidence for borrowing,0.0,,,,analyzable derived,antwoord-en [answer-INF],0.5,WNT,,,1240,1.0,,,,,,,verb,,,,
Dutch-18-33-1,6718,Dutch,18-33,bekennen,bekennen,b ə k ɛ n ə,,12,false,^bekennen$,Dutch,72181920989561705,,,5. no evidence for borrowing,0.0,,,,analyzable derived,be-kenn-en [TR-know-INF],0.5,EWB 1997,,,0901-1000,1.0,,,,,,,verb,,,,
Dutch-18-33-2,6719,Dutch,18-33,toegeven,toegeven,t uː ɣ eː v ə,,12,false,^toegeven$,Dutch,72181920686699651,,,5. no evidence for borrowing,0.0,,,,analyzable compound,toe-gev-en [to-give-INF],0.5,WNT,,,1281,1.0,,,,,,,verb,,,,
Dutch-18-34-1,6720,Dutch,18-34,ontkennen,ontkennen,ɔ n t k ɛ n ə,,12,false,^ontkennen$,Dutch,72181920412580113,,,5. no evidence for borrowing,0.0,,,,analyzable derived,ont-kenn-en [NEG-know-INF],0.5,WNT,,,1298,1.0,,,,,,,verb,,,,
Dutch-18-35-1,6721,Dutch,18-35,vragen,vragen,v r aː ɣ ə,,12,false,^vragen$,Dutch,72181920148859230,,,5. no evidence for borrowing,0.0,,,,analyzable derived,vrag-en [question-INF],0.5,EWB 1997,,,1100,1.0,,,,,,,verb,,,,
Dutch-18-35-2,6722,Dutch,18-35,verzoeken,verzoeken,v ə r z uː k ə,,12,false,^verzoeken$,Dutch,72181920668749814,,,5. no evidence for borrowing,0.0,,,,analyzable derived,ver-zoek-en [TR-search-INF],0.5,WNT,,,1236,1.0,,,,,,,verb,,,,
Dutch-18-36-1,6723,Dutch,18-36,beloven,beloven,b ə l oː v ə,,12,false,^beloven$,Dutch,72181920881583143,,,5. no evidence for borrowing,0.0,,,,analyzable derived,be-lov-en [TR-honour-INF],0.5,EWB 1997,,,1240,1.0,,,,,,,verb,,,,
Dutch-18-37-1,6724,Dutch,18-37,weigeren,weigeren,ʋ ɛi ɣ ə r ə,,12,false,^weigeren$,Dutch,72181920463456987,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,weiger-en [?-INF],0.75,EWB 1997,,,1289,1.0,,,,,,,verb,,,,
Dutch-18-38-1,6725,Dutch,18-38,verbieden,verbieden,v ə r b iː d ə,,12,false,^verbieden$,Dutch,72181920862304394,,,5. no evidence for borrowing,0.0,,,,analyzable derived,ver-bied-en [TR-bid-INF],0.5,EWB 1997,,,1236,1.0,,,,,,,verb,,,,
Dutch-18-39-1,6726,Dutch,18-39,berispen,berispen,b ə r ɪ s p ə,,12,false,^berispen$,Dutch,72181920767492432,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,be-risp--en [TR-?-INF],0.75,EWB 1997,,,1265-1270,1.0,,,,,,,verb,,,,
Dutch-18-41-1,6727,Dutch,18-41,bijeenroepen,bijeenroepen,b ɛi eː n r uː p ə,,12,false,^bijeenroepen$,Dutch,72181920630742570,,,5. no evidence for borrowing,0.0,,,,analyzable compound,bijeen-roep-en [together-call-INF],0.5,WNT,,,1601-1650,0.9,,,,,,,verb,,,,
Dutch-18-42-1,6728,Dutch,18-42,noemen,noemen,n uː m ə,,12,false,^noemen$,Dutch,72181920904293201,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,noem-en [?-INF],0.75,EWB 1997,,,1249,1.0,,,,,,,verb,,,,
Dutch-18-43-1,6729,Dutch,18-43,aankondigen,aankondigen,aː ŋ k ɔ n d ə ɣ ə,,12,false,^aankondigen$,Dutch,72181920207095981,,,5. no evidence for borrowing,0.0,,,,analyzable derived,aan-kond-ig-en [on-known-ADJ-INF],0.5,WNT,,,1626,0.9,,,,,,,verb,,,,
Dutch-18-44-1,6730,Dutch,18-44,dreigen,dreigen,d r ɛi ɣ ə,,12,false,^dreigen$,Dutch,72181920541606063,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,dreig-en [?-INF],0.75,EWB 1997,,,1240,1.0,,,,,,,verb,,,,
Dutch-18-45-1,6731,Dutch,18-45,opscheppen,opscheppen,ɔ p s x ɛ p ə,,12,false,^opscheppen$,Dutch,7218192033896534,,,5. no evidence for borrowing,0.0,,,,analyzable compound,op-schepp-en [up-scoop-INF],0.5,EWB 1997,,,1914,0.7,,,,,,,verb,,,,
Dutch-18-51-1,6732,Dutch,18-51,schrijven,schrijven,s x r ɛi v ə,,12,true,^schrijven$,Dutch,72181920337869590,,,1. clearly borrowed,1.0,,,,semi-analyzable,schrijv-en [?-INF],0.75,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1100,1.0,1. Highly integrated,present only since contact,Insertion,,Church Latin influence [12],,verb,,,,
Dutch-18-52-1,6733,Dutch,18-52,lezen,lezen,l eː z ə,,12,false,^lezen$,Dutch,72181920167749089,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,lez-en [?-INF],0.75,EWB 1997,,,1250,1.0,,,,,,,verb,,,,
Dutch-18-56-1,6734,Dutch,18-56,papier,papier,p aː p iː r,,12,true,^papier$,Dutch,7218192015221924,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1361-1362,1.0,1. Highly integrated,present only since contact,Insertion,,French cultural influence [12],,noun,,,,
Dutch-18-57-1,6735,Dutch,18-57,pen,pen,p ɛ n,,12,true,^pen$,Dutch,721819202466881,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1351-1400,1.0,1. Highly integrated,present only since contact,Insertion,,Church Latin influence [12],,noun,,,,
Dutch-18-61-1,6736,Dutch,18-61,boek,boek,b uː k,,12,false,^boek$,Dutch,72181920728752913,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-18-67-1,6737,Dutch,18-67,dichter,dichter,d ɪ x t ə r,,12,true,^dichter$,Dutch,72181920340601022,,,1. clearly borrowed,1.0,,,,semi-analyzable,dicht-er [?-AGT],0.75,WNT,,,1240,1.0,1. Highly integrated,present only since contact,Insertion,,Church Latin influence [12],,noun,,,,
Dutch-18-71-1,6738,Dutch,18-71,fluit,fluit,f l œy t,,12,true,^fluit$,Dutch,72181920213849275,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1351-1400,1.0,1. Highly integrated,present only since contact,Insertion,,French cultural influence [12],,noun,,,,
Dutch-18-72-1,6739,Dutch,18-72,trommel,trommel,t r ɔ m ə l,,12,true,^trommel$,Dutch,72181920105743441,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1538,0.9,1. Highly integrated,present only since contact,Insertion,,High German influence [12],,noun,,,,
Dutch-18-72-2,6740,Dutch,18-72,trom,trom,t r ɔ m,,12,true,^trom$,Dutch,72181920501761864,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1507,0.9,1. Highly integrated,present only since contact,Insertion,,High German influence [12],,noun,,,,
Dutch-18-73-1,6741,Dutch,18-73,hoorn (2),hoorn,h oː r n,,12,false,^hoorn$,Dutch,72181920541350600,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1300,1.0,,,,,,,noun,,,,
Dutch-18-73-2,6742,Dutch,18-73,trompet,trompet,t r ɔ m p ɛ t,,12,true,^trompet$,Dutch,72181920846417385,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1350,1.0,1. Highly integrated,present in pre-contact environment,Coexistence,,French cultural influence [12],,noun,,,,
Dutch-18-74-1,6743,Dutch,18-74,ratel,ratel,r aː t ə l,,12,false,^ratel$,Dutch,72181920108274281,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1488,1.0,,,,,,,noun,,,,
Dutch-19-11-1,6744,Dutch,19-11,land,land,l ɑ n t,,12,false,^land$,Dutch,72181920189967087,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1200,1.0,,,,,,,noun,,,,
Dutch-19-12-1,6745,Dutch,19-12,vaderland,vaderland,v aː d ə r l ɑ n t,,12,false,^vaderland$,Dutch,72181920147990387,,,5. no evidence for borrowing,0.0,,,,analyzable compound,vader-land [father-land],0.5,EWB 1997,,,1599,0.9,1. Highly integrated,present only since contact,Insertion,,Medical and scientific Latin influence [12],4. Clearly calqued,noun,,,,
Dutch-19-15-1,6746,Dutch,19-15,stad,stad,s t ɑ t,,12,false,^stad$,Dutch,72181920626445254,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0857,1.0,,,,,,,noun,,,,
Dutch-19-16-1,6747,Dutch,19-16,dorp,dorp,d ɔ r p,,12,false,^dorp$,Dutch,72181920262201329,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,noun,,,,
Dutch-19-17-1,6748,Dutch,19-17,grens,grens,x r ɛ n s,,12,true,^grens$,Dutch,72181920362624244,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1573,0.9,1. Highly integrated,present only since contact,Insertion,,Low German oral loans [12],,noun,,,,
Dutch-19-21-1,6749,Dutch,19-21,bevolking,bevolking,b ə v ɔ l k ɪ ŋ,,12,false,^bevolking$,Dutch,72181920468135181,,,5. no evidence for borrowing,0.0,,,,analyzable derived,be-volk-ing [TR-people-NMLZ],0.5,WNT,,,1724,0.9,,,,,,,noun,,,,
Dutch-19-23-1,6750,Dutch,19-23,geslacht,geslacht,x ə s l ɑ x t,,12,false,^geslacht$,Dutch,72181920580023299,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,ge-slacht [COLLECTIVE-?],0.75,EWB 1997,,,1285,1.0,,,,,,,noun,,,,
Dutch-19-24-1,6751,Dutch,19-24,leider,leider,l ɛi d ə r,,12,false,^leider$,Dutch,72181920258484100,,,5. no evidence for borrowing,0.0,,,,analyzable derived,leid-er [lead-AGT],0.5,WNT,,,1285,1.0,,,,,,,noun,,,,
Dutch-19-25-1,6752,Dutch,19-25,wandelstok,wandelstok,ʋ ɑ n d ə l s t ɔ k,,12,false,^wandelstok$,Dutch,72181920882054651,,,5. no evidence for borrowing,0.0,,,,analyzable compound,wandel-stok [walk-stick],0.5,WNT,,,1556,0.9,,,,,,,noun,,,,
Dutch-19-31-1,6753,Dutch,19-31,heersen,heersen,h eː r s ə,,12,true,^heersen$,Dutch,72181920402712615,,,1. clearly borrowed,1.0,,,,semi-analyzable,heers-en [?-INF],0.75,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1348,1.0,1. Highly integrated,present only since contact,Insertion,,High German influence [12],,verb,,,,
Dutch-19-31-2,6754,Dutch,19-31,regeren,regeren,r ə ɣ eː r ə,,12,true,^regeren$,Dutch,72181920572745437,,,1. clearly borrowed,1.0,,,,semi-analyzable,reger-en [?-INF],0.75,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1322,1.0,1. Highly integrated,present only since contact,Insertion,,Medical and scientific Latin influence [12],,verb,,,,
Dutch-19-32-1,6755,Dutch,19-32,koning,koning,k oː n ɪ ŋ,,12,false,^koning$,Dutch,72181920117053827,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-19-33-1,6756,Dutch,19-33,koningin,koningin,k oː n ɪ ŋ ɪ n,,12,false,^koningin$,Dutch,7218192076569273,,,5. no evidence for borrowing,0.0,,,,analyzable derived,koning-in [king-F],0.5,WNT,,,1220-1240,1.0,,,,,,,noun,,,,
Dutch-19-36-1,6757,Dutch,19-36,edele,edele,eː d ə l ə,,12,false,^edele$,Dutch,72181920520498759,,,5. no evidence for borrowing,0.0,,,,analyzable derived,edel-e [noble-M],0.5,WNT,,,1285,1.0,,,,,,,noun,,,,
Dutch-19-37-1,6758,Dutch,19-37,burger,burger,b ʏ r ɣ ə r,,12,false,^burger$,Dutch,72181920104136825,,,3. perhaps borrowed,0.5,may also be formed in Dutch,,,analyzable derived,burg-er [castle-AGT],0.5,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1240,1.0,1. Highly integrated,present only since contact,Insertion,,High German influence [12],,noun,,,,
Dutch-19-41-1,6759,Dutch,19-41,baas,baas,b aː s,,12,false,^baas$,Dutch,72181920361994926,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1280,1.0,,,,,,,noun,,,,
Dutch-19-41-2,6760,Dutch,19-41,meester,meester,m eː s t ə r,,12,true,^meester$,Dutch,7218192085991338,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1236,1.0,1. Highly integrated,present in pre-contact environment,Coexistence,,French cultural influence [12],,noun,,,,
Dutch-19-42-1,6761,Dutch,19-42,slaaf,slaaf,s l aː f,,12,true,^slaaf$,Dutch,72181920748689118,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1285,1.0,1. Highly integrated,present only since contact,Insertion,,Medical and scientific Latin influence [12],,noun,,,,
Dutch-19-43-1,6762,Dutch,19-43,bediende,bediende,b ə d iː n d ə,,12,true,^bediende$,Dutch,72181920860890237,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1704,0.9,1. Highly integrated,present in pre-contact environment,Insertion,,High German influence [12],,noun,,,,
Dutch-19-44-1,6763,Dutch,19-44,vrije,vrije,v r ɛi j ə,,12,false,^vrije$,Dutch,72181920905150100,,,5. no evidence for borrowing,0.0,,,,analyzable derived,vrij-e [free-M],0.5,WNT,,,1376-1400,1.0,,,,,,,noun,,,,
Dutch-19-45-1,6765,Dutch,19-45,bevelen,bevelen,b ə v eː l ə,,12,false,^bevelen$,Dutch,72181920985164429,,,5. no evidence for borrowing,0.0,,,,analyzable derived,bevel-en [command-INF],0.5,EWB 1997,,,1100,1.0,,,,,,,verb,,,,
Dutch-19-45-2,6766,Dutch,19-45,opdragen,opdragen,ɔ b d r aː ɣ ə,,12,false,^opdragen$,Dutch,72181920271144908,,,5. no evidence for borrowing,0.0,,,,analyzable compound,op-drag-en [up-carry-INF],0.5,WNT,,,1266-1267,1.0,,,,,,,verb,,,,
Dutch-19-46-1,6767,Dutch,19-46,gehoorzamen,gehoorzamen,x ə h oː r z aː m ə,,12,false,^gehoorzamen$,Dutch,72181920201915515,,,5. no evidence for borrowing,0.0,,,,analyzable derived,gehoorzam-en [obedient-INF],0.5,WNT,,,1240,1.0,,,,,,,verb,,,,
Dutch-19-47-1,6768,Dutch,19-47,toestaan,toestaan,t uː s t aː n,,12,false,^toestaan$,Dutch,72181920193125428,,,5. no evidence for borrowing,0.0,,,,analyzable compound,toe-staan [to-stand-INF],0.5,WNT,,,1476,1.0,,,,,,,verb,,,,
Dutch-19-51-1,6769,Dutch,19-51,vriend,vriend,v r iː n t,,12,false,^vriend$,Dutch,72181920527897728,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1100,1.0,,,,,,,noun,,,,
Dutch-19-52-1,6770,Dutch,19-52,vijand,vijand,v ɛi j ɑ n t,,12,false,^vijand$,Dutch,72181920575759296,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-19-54-1,6771,Dutch,19-54,buur,buur,b yː r,,12,false,^buur$,Dutch,72181920488772324,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1265-1270,1.0,,,,,,,noun,,,,
Dutch-19-55-1,6772,Dutch,19-55,vreemdeling,vreemdeling,v r eː m d ə l ɪ ŋ,,12,true,^vreemdeling$,Dutch,72181920499791726,,,1. clearly borrowed,1.0,,,,semi-analyzable,vreemd-eling [strange-M],0.75,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1525,0.9,1. Highly integrated,present in pre-contact environment,Coexistence,,High German influence [12],,noun,,,,
Dutch-19-55-2,6773,Dutch,19-55,vreemde,vreemde,v r eː m d ə,,12,false,^vreemde$,Dutch,72181920867804597,,,5. no evidence for borrowing,0.0,,,,analyzable derived,vreemd-e [strange-M],0.5,WNT,,,1240,1.0,,,,,,,noun,,,,
Dutch-19-56-1,6774,Dutch,19-56,gast,gast,x ɑ s t,,12,false,^gast$,Dutch,72181920169147546,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1236,1.0,,,,,,,noun,,,,
Dutch-19-57-1,6776,Dutch,19-57,gastheer,gastheer,x ɑ s t h eː r,,12,false,^gastheer$,Dutch,7218192085473478,,,5. no evidence for borrowing,0.0,,,,analyzable compound,gast-heer [guest-sir],0.5,WNT,,,1806-1807,0.8,,,,,,,noun,,,,
Dutch-19-58-1,6777,Dutch,19-58,helpen,helpen,h ɛ l p ə,,12,false,^helpen$,Dutch,72181920503747850,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,help-en [?-INF],0.75,EWB 1997,,,0901-1000,1.0,,,,,,,verb,,,,
Dutch-19-59-1,6778,Dutch,19-59,verhinderen,verhinderen,v ə r h ɪ n d ə r ə,,12,false,^verhinderen$,Dutch,7218192086507941,,,5. no evidence for borrowing,0.0,,,,analyzable derived,ver-hinder-en [TR-hinder-INF],0.5,WNT,,,1552,0.9,,,,,,,verb,,,,
Dutch-19-59-2,6779,Dutch,19-59,weerhouden,weerhouden,ʋ eː r h ɑu d ə,,12,false,^weerhouden$,Dutch,72181920652932116,,,5. no evidence for borrowing,0.0,,,,analyzable compound,weer-houd-en [back-hold-INF],0.5,WNT,,,1301-1400,1.0,,,,,,,verb,,,,
Dutch-19-61-1,6780,Dutch,19-61,gewoonte,gewoonte,x ə ʋ oː n t ə,,12,false,^gewoonte$,Dutch,72181920576824672,,,5. no evidence for borrowing,0.0,,,,analyzable derived,gewoon-te [get used-PST PTCP-NMLZ],0.5,WNT,,,1236,1.0,,,,,,,noun,,,,
Dutch-19-62-1,6781,Dutch,19-62,ruzie,ruzie,r yː z iː,,12,false,^ruzie$,Dutch,72181920488517071,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1644,0.9,,,,,,,noun,,,,
Dutch-19-63-1,6782,Dutch,19-63,samenzwering,samenzwering,s aː m ə n z ʋ eː r ɪ ŋ,,12,false,^samenzwering$,Dutch,72181920352635406,,,5. no evidence for borrowing,0.0,,,,analyzable derived,samen-zwer-ing [together-swear-NMLZ],0.5,WNT,,,1573,0.9,,,,,,,noun,,,,
Dutch-19-65-1,6783,Dutch,19-65,ontmoeten,ontmoeten,ɔ n t m uː t ə,,12,false,^ontmoeten$,Dutch,72181920151296863,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,ont-moet-en [to-?-INF],0.75,EWB 1997,,,1265-1270,1.0,,,,,,,verb,,,,
Dutch-19-72-1,6784,Dutch,19-72,hoer,hoer,h uː r,,12,false,^hoer$,Dutch,72181920933906234,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-19-72-2,6785,Dutch,19-72,prostituee,prostituee,p r ɔ s t iː t yː ʋ eː,,12,true,^prostituee$,Dutch,72181920596906328,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005",,,1878,0.8,1. Highly integrated,present in pre-contact environment,Coexistence,,French cultural influence [12],,noun,,,,
